customer_id,first_name,last_name,country,customer_segment,total_bookings,total_failed_payments,total_retries,total_anomalies,problematic_journeys,severity_score,severity_level,frequency_score,frequency_level,persistence_score,persistence_level,customer_risk_score,customer_risk_level,behavior_profile,primary_risk_driver,dimension_explanation,behavioral_signals,research_risk_signals,risk_explanation
C004543,Robert,Parrish,Saudi Arabia,Standard,3,2,2,1,1,45.0,MODERATE,11.67,LOW,30.0,MODERATE,30.5,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 45.00) | Low problematic activity frequency (score 11.67) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 1 detected journey anomaly | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 30.50. Primary risk dimension: SEVERITY. Severity=45.00, Frequency=11.67, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 1 detected journey anomaly | 1 problematic journey"
C004544,Miguel,Palmer,Saudi Arabia,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004545,Jeanette,Deleon,United Arab Emirates,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004546,Madison,Lopez,United States,Standard,3,3,3,3,1,100.0,VERY_HIGH,18.75,MODERATE,30.0,MODERATE,54.62,HIGH,FRICTION_PRONE_CUSTOMER,SEVERITY,Very high journey severity (score 100.00) | Moderate problematic activity frequency (score 18.75) | Moderate persistence of problematic behavior (score 30.00),3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 1 problematic journey | 1 critical journey(s),HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY,"Customer classified as HIGH with a risk score of 54.62. Primary risk dimension: SEVERITY. Severity=100.00, Frequency=18.75, Persistence=30.00. 3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 1 problematic journey | 1 critical journey(s)"
C004547,Joseph,Ramirez,Saudi Arabia,Standard,2,2,2,0,0,30.0,MODERATE,16.25,MODERATE,0.0,NONE,16.88,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Moderate problematic activity frequency (score 16.25) | No persistent problematic behavior,2 failed payment attempts | 2 payment retries,REPEATED_PAYMENT_FAILURES,"Customer classified as LOW with a risk score of 16.88. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=16.25, Persistence=0.00. 2 failed payment attempts | 2 payment retries"
C004548,Billy,Martin,Pakistan,Premium,1,1,1,1,1,80.0,VERY_HIGH,18.75,MODERATE,30.0,MODERATE,46.62,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Very high journey severity (score 80.00) | Moderate problematic activity frequency (score 18.75) | Moderate persistence of problematic behavior (score 30.00),1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey | 1 critical journey(s),HIGH_SEVERITY | CRITICAL_JOURNEY,"Customer classified as MEDIUM with a risk score of 46.62. Primary risk dimension: SEVERITY. Severity=80.00, Frequency=18.75, Persistence=30.00. 1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey | 1 critical journey(s)"
C004549,Chad,Parker,United Kingdom,Standard,4,1,1,1,1,45.0,MODERATE,4.69,LOW,28.0,MODERATE,27.81,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 45.00) | Low problematic activity frequency (score 4.69) | Moderate persistence of problematic behavior (score 28.00),1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 27.81. Primary risk dimension: SEVERITY. Severity=45.00, Frequency=4.69, Persistence=28.00. 1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey"
C004550,Kevin,Kane,United States,VIP,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004551,Shirley,Wong,Other,Standard,2,0,0,1,1,45.0,MODERATE,1.25,LOW,30.0,MODERATE,27.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 45.00) | Low problematic activity frequency (score 1.25) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 27.38. Primary risk dimension: SEVERITY. Severity=45.00, Frequency=1.25, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C004552,Susan,Thomas,Saudi Arabia,Standard,4,3,3,3,2,65.0,HIGH,14.06,LOW,59.0,HIGH,47.92,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Low problematic activity frequency (score 14.06) | Persistent problematic behavior (score 59.00),3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 2 problematic journeys,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as MEDIUM with a risk score of 47.92. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=14.06, Persistence=59.00. 3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 2 problematic journeys"
C004553,Colton,Walter,Saudi Arabia,Standard,3,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004555,Amanda,Allen,United Arab Emirates,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004556,Jake,Shannon,Pakistan,VIP,5,3,3,4,2,100.0,VERY_HIGH,11.75,LOW,55.0,HIGH,60.02,HIGH,FRICTION_PRONE_CUSTOMER,SEVERITY,Very high journey severity (score 100.00) | Low problematic activity frequency (score 11.75) | Persistent problematic behavior (score 55.00),3 failed payment attempts | 3 payment retries | 4 detected journey anomalies | 2 problematic journeys | 1 critical journey(s),HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS | CRITICAL_JOURNEY,"Customer classified as HIGH with a risk score of 60.02. Primary risk dimension: SEVERITY. Severity=100.00, Frequency=11.75, Persistence=55.00. 3 failed payment attempts | 3 payment retries | 4 detected journey anomalies | 2 problematic journeys | 1 critical journey(s)"
C004557,Alicia,Lopez,United Kingdom,Standard,1,1,1,0,0,30.0,MODERATE,16.25,MODERATE,0.0,NONE,16.88,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Moderate problematic activity frequency (score 16.25) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 16.88. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=16.25, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C004558,John,Johnson,United Kingdom,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004559,Colleen,Stanley,Other,Standard,2,2,2,2,1,65.0,HIGH,18.75,MODERATE,30.0,MODERATE,40.62,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Moderate problematic activity frequency (score 18.75) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 40.62. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=18.75, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C004560,Harold,Chavez,Other,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004564,Danielle,Reynolds,Saudi Arabia,Standard,3,1,1,1,1,70.0,HIGH,6.25,LOW,30.0,MODERATE,38.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,High journey severity (score 70.00) | Low problematic activity frequency (score 6.25) | Moderate persistence of problematic behavior (score 30.00),1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey,HIGH_SEVERITY,"Customer classified as MEDIUM with a risk score of 38.88. Primary risk dimension: SEVERITY. Severity=70.00, Frequency=6.25, Persistence=30.00. 1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey"
C004565,Michael,Hernandez,Saudi Arabia,VIP,1,0,0,1,1,40.0,MODERATE,2.5,LOW,30.0,MODERATE,25.75,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 2.50) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.75. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=2.50, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C004566,Stephen,Shaw,Other,Standard,3,2,2,4,3,65.0,HIGH,14.17,LOW,91.0,VERY_HIGH,57.55,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENCE,High journey severity (score 65.00) | Low problematic activity frequency (score 14.17) | Very persistent problematic behavior (score 91.00),2 failed payment attempts | 2 payment retries | 4 detected journey anomalies | 3 problematic journeys,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as HIGH with a risk score of 57.55. Primary risk dimension: PERSISTENCE. Severity=65.00, Frequency=14.17, Persistence=91.00. 2 failed payment attempts | 2 payment retries | 4 detected journey anomalies | 3 problematic journeys"
C004567,Elizabeth,Romero,Saudi Arabia,Standard,3,2,2,2,2,75.0,VERY_HIGH,12.5,LOW,65.67,HIGH,53.45,HIGH,FRICTION_PRONE_CUSTOMER,SEVERITY,Very high journey severity (score 75.00) | Low problematic activity frequency (score 12.50) | Persistent problematic behavior (score 65.67),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 2 problematic journeys,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as HIGH with a risk score of 53.45. Primary risk dimension: SEVERITY. Severity=75.00, Frequency=12.50, Persistence=65.67. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 2 problematic journeys"
C004568,Nicole,Brown,Saudi Arabia,Standard,3,1,1,0,0,30.0,MODERATE,5.42,LOW,0.0,NONE,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Low problematic activity frequency (score 5.42) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 13.63. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=5.42, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C004569,Garrett,Nelson,Saudi Arabia,Standard,1,1,1,1,1,70.0,HIGH,18.75,MODERATE,30.0,MODERATE,42.62,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 70.00) | Moderate problematic activity frequency (score 18.75) | Moderate persistence of problematic behavior (score 30.00),1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey,HIGH_SEVERITY,"Customer classified as MEDIUM with a risk score of 42.62. Primary risk dimension: SEVERITY. Severity=70.00, Frequency=18.75, Persistence=30.00. 1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey"
C004570,Henry,Davis,Other,Standard,3,1,1,0,0,30.0,MODERATE,5.42,LOW,0.0,NONE,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Low problematic activity frequency (score 5.42) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 13.63. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=5.42, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C004571,Richard,Wong,Pakistan,Standard,1,1,1,1,1,70.0,HIGH,18.75,MODERATE,30.0,MODERATE,42.62,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 70.00) | Moderate problematic activity frequency (score 18.75) | Moderate persistence of problematic behavior (score 30.00),1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey,HIGH_SEVERITY,"Customer classified as MEDIUM with a risk score of 42.62. Primary risk dimension: SEVERITY. Severity=70.00, Frequency=18.75, Persistence=30.00. 1 failed payment attempts | 1 payment retries | 1 detected journey anomaly | 1 problematic journey"
C004572,Matthew,Dennis,United Kingdom,Standard,3,2,2,1,1,45.0,MODERATE,11.67,LOW,30.0,MODERATE,30.5,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 45.00) | Low problematic activity frequency (score 11.67) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 1 detected journey anomaly | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 30.50. Primary risk dimension: SEVERITY. Severity=45.00, Frequency=11.67, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 1 detected journey anomaly | 1 problematic journey"
C004573,Eric,Henderson,Saudi Arabia,VIP,2,1,1,0,0,35.0,MODERATE,8.12,LOW,0.0,NONE,16.44,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 35.00) | Low problematic activity frequency (score 8.12) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 16.44. Primary risk dimension: SEVERITY. Severity=35.00, Frequency=8.12, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C004574,Yesenia,Carter,United States,Standard,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004575,Scott,Powell,United States,Standard,1,1,1,0,0,30.0,MODERATE,16.25,MODERATE,0.0,NONE,16.88,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Moderate problematic activity frequency (score 16.25) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 16.88. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=16.25, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C004576,Michael,Wheeler,United Arab Emirates,Premium,1,1,1,0,0,30.0,MODERATE,16.25,MODERATE,0.0,NONE,16.88,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Moderate problematic activity frequency (score 16.25) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 16.88. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=16.25, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C004577,Leslie,Moreno,United Arab Emirates,Premium,4,0,0,1,1,45.0,MODERATE,0.62,LOW,28.0,MODERATE,26.59,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 45.00) | Low problematic activity frequency (score 0.62) | Moderate persistence of problematic behavior (score 28.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 26.59. Primary risk dimension: SEVERITY. Severity=45.00, Frequency=0.62, Persistence=28.00. 1 detected journey anomaly | 1 problematic journey"
C004578,Victoria,Snyder,Saudi Arabia,Premium,1,1,1,0,0,30.0,MODERATE,16.25,MODERATE,0.0,NONE,16.88,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Moderate problematic activity frequency (score 16.25) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 16.88. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=16.25, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C004579,Mark,Hamilton,Other,Standard,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004580,Nathan,Maldonado,Pakistan,Standard,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004581,Kathryn,Lucas,Other,VIP,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004582,Ryan,Haley,United Arab Emirates,Standard,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004583,Jessica,Robinson,United States,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004584,Charlene,Brown,United States,Standard,3,2,2,3,1,100.0,VERY_HIGH,13.33,LOW,30.0,MODERATE,53.0,HIGH,FRICTION_PRONE_CUSTOMER,SEVERITY,Very high journey severity (score 100.00) | Low problematic activity frequency (score 13.33) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 3 detected journey anomalies | 1 problematic journey | 1 critical journey(s),HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY,"Customer classified as HIGH with a risk score of 53.00. Primary risk dimension: SEVERITY. Severity=100.00, Frequency=13.33, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 3 detected journey anomalies | 1 problematic journey | 1 critical journey(s)"
C004585,Anna,Johnson,United Kingdom,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004586,Jason,Adams,Other,Premium,2,0,0,2,2,40.0,MODERATE,2.5,LOW,79.0,VERY_HIGH,40.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENCE,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 2.50) | Very persistent problematic behavior (score 79.00),2 detected journey anomalies | 2 problematic journeys,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as MEDIUM with a risk score of 40.45. Primary risk dimension: PERSISTENCE. Severity=40.00, Frequency=2.50, Persistence=79.00. 2 detected journey anomalies | 2 problematic journeys"
C004587,Katie,Jones,United Arab Emirates,Standard,2,3,3,3,1,100.0,VERY_HIGH,28.12,MODERATE,30.0,MODERATE,57.44,HIGH,FRICTION_PRONE_CUSTOMER,SEVERITY,Very high journey severity (score 100.00) | Moderate problematic activity frequency (score 28.12) | Moderate persistence of problematic behavior (score 30.00),3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 1 problematic journey | 1 critical journey(s),HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY,"Customer classified as HIGH with a risk score of 57.44. Primary risk dimension: SEVERITY. Severity=100.00, Frequency=28.12, Persistence=30.00. 3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 1 problematic journey | 1 critical journey(s)"
C004588,Sara,Garcia,Saudi Arabia,Premium,1,1,1,0,0,30.0,MODERATE,16.25,MODERATE,0.0,NONE,16.88,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Moderate problematic activity frequency (score 16.25) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 16.88. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=16.25, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C004589,Jonathan,Perez,United Kingdom,Standard,1,0,0,1,1,40.0,MODERATE,2.5,LOW,30.0,MODERATE,25.75,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 2.50) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.75. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=2.50, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C004590,Suzanne,Oliver,United Kingdom,VIP,3,2,2,0,0,30.0,MODERATE,10.83,LOW,0.0,NONE,15.25,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Low problematic activity frequency (score 10.83) | No persistent problematic behavior,2 failed payment attempts | 2 payment retries,REPEATED_PAYMENT_FAILURES,"Customer classified as LOW with a risk score of 15.25. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=10.83, Persistence=0.00. 2 failed payment attempts | 2 payment retries"
C004591,Seth,Baldwin,Pakistan,Standard,3,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004592,Randy,Myers,Saudi Arabia,Standard,2,1,1,0,0,35.0,MODERATE,8.12,LOW,0.0,NONE,16.44,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 35.00) | Low problematic activity frequency (score 8.12) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 16.44. Primary risk dimension: SEVERITY. Severity=35.00, Frequency=8.12, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C004593,Jessica,Garcia,Pakistan,Standard,2,0,0,1,1,40.0,MODERATE,1.25,LOW,30.0,MODERATE,25.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 1.25) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.38. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=1.25, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C004594,Tonya,Gross,United Arab Emirates,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C004595,Caitlin,Suarez,United Arab Emirates,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
