customer_id,first_name,last_name,country,customer_segment,booking_id,trip_id,booking_date,booking_status,booking_amount,destination,trip_type,departure_date,return_date,days_before_departure,base_price,price_difference,price_ratio,payment_attempts,failed_payments,successful_payments,retry_count,payment_success_rate,payment_duration_minutes,payment_methods_used,payment_failures_reasons,total_events,search_events,view_trip_events,booking_started_events,booking_created_events,payment_started_events,payment_failed_events,payment_retry_events,payment_completed_events,booking_confirmed_events,journey_duration_minutes,friction_score,risk_level,anomaly_count,anomaly_summary,total_bookings,total_booking_value,average_booking_value,total_payment_failures,total_payment_attempts,average_friction_score,maximum_friction_score,total_anomalies
C003798,Stacy,Hunt,Saudi Arabia,Standard,B004556,T000010,2026-02-09,Confirmed,4112.75,Mediterranean,Family,2026-08-03,2026-08-12,175.0,2824.86,1287.8899999999999,1.4559128593983417,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,102.35,0.0,LOW,0,NO_ANOMALY,5,13587.67,2717.534,1,6,16.0,80.0,1
C003798,Stacy,Hunt,Saudi Arabia,Standard,B005712,T000024,2026-03-28,Pending,713.05,Jeddah,Adventure,2026-06-10,2026-06-14,74.0,4710.36,-3997.3099999999995,0.15137908779796025,2,1,1,1,0.5,14.7,2,1,9,1,1,1,1,2,1,1,1,0,70.48,80.0,CRITICAL,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,5,13587.67,2717.534,1,6,16.0,80.0,1
C003798,Stacy,Hunt,Saudi Arabia,Standard,B004618,T000020,2026-07-14,Confirmed,3245.69,Abu Dhabi,Cruise,2026-12-10,2026-12-16,149.0,4353.46,-1107.77,0.7455426258654037,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,80.63,0.0,LOW,0,NO_ANOMALY,5,13587.67,2717.534,1,6,16.0,80.0,1
C003798,Stacy,Hunt,Saudi Arabia,Standard,B000981,T000038,2026-08-02,Confirmed,4683.49,Abu Dhabi,Cruise,2026-12-30,2027-01-07,150.0,2722.52,1960.9699999999998,1.7202775369877907,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,60.45,0.0,LOW,0,NO_ANOMALY,5,13587.67,2717.534,1,6,16.0,80.0,1
C003799,Angela,Copeland,Saudi Arabia,Standard,B000071,T000008,2026-03-09,Cancelled,3670.6,Red Sea,Business,2026-04-13,2026-04-19,35.0,1287.3,2383.3,2.8513943913617648,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,83.58,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,2,4857.9,2428.95,0,2,20.0,40.0,1
C003799,Angela,Copeland,Saudi Arabia,Standard,B001138,T000019,2026-08-19,Confirmed,1187.3,Abu Dhabi,Business,2026-09-15,2026-09-18,27.0,4309.98,-3122.6799999999994,0.27547691636620125,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,70.75,0.0,LOW,0,NO_ANOMALY,2,4857.9,2428.95,0,2,20.0,40.0,1
C003800,Angela,Thomas,Pakistan,Standard,B007033,T000009,2026-02-15,Confirmed,4782.24,Red Sea,Business,2026-05-02,2026-05-08,76.0,4919.76,-137.52000000000044,0.9720474169471681,2,1,1,1,0.5,4.23,2,1,10,1,1,1,1,2,1,1,1,1,77.2,30.0,MEDIUM,0,NO_ANOMALY,2,6598.87,3299.435,1,3,15.0,30.0,0
C003800,Angela,Thomas,Pakistan,Standard,B006451,T000019,2026-06-07,Confirmed,1816.63,Abu Dhabi,Business,2026-09-15,2026-09-18,100.0,4309.98,-2493.3499999999995,0.42149383523821465,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,70.92,0.0,LOW,0,NO_ANOMALY,2,6598.87,3299.435,1,3,15.0,30.0,0
C003801,David,Barr,Saudi Arabia,Premium,B003203,T000038,2026-07-16,Confirmed,4941.54,Abu Dhabi,Cruise,2026-12-30,2027-01-07,167.0,2722.52,2219.02,1.8150610463834977,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,75.92,0.0,LOW,0,NO_ANOMALY,1,4941.54,4941.54,0,1,0.0,0.0,0
C003802,Adam,Johnson,Other,Standard,B004132,T000018,2026-10-14,Pending,3914.09,Red Sea,Luxury,2026-11-05,2026-11-13,22.0,3651.61,262.48,1.0718806225199295,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,59.62,45.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,1,3914.09,3914.09,0,1,45.0,45.0,1
C003803,Candice,Simmons,United States,Standard,B003740,T000044,2025-12-16,Confirmed,1904.62,Jeddah,Family,2026-05-15,2026-05-25,150.0,2941.43,-1036.81,0.6475149842083613,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,94.85,0.0,LOW,0,NO_ANOMALY,3,8045.049999999999,2681.683333333333,1,4,11.67,35.0,0
C003803,Candice,Simmons,United States,Standard,B004391,T000012,2026-03-06,Confirmed,3993.25,Mediterranean,Adventure,2026-03-29,2026-04-07,23.0,4983.14,-989.8900000000003,0.8013521594817725,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,49.75,0.0,LOW,0,NO_ANOMALY,3,8045.049999999999,2681.683333333333,1,4,11.67,35.0,0
C003803,Candice,Simmons,United States,Standard,B003053,T000048,2026-08-24,Confirmed,2147.18,Jeddah,Cruise,2026-10-01,2026-10-04,38.0,3154.42,-1007.2400000000002,0.6806893184801008,2,1,1,1,0.5,10.32,2,1,10,1,1,1,1,2,1,1,1,1,68.0,35.0,MEDIUM,0,NO_ANOMALY,3,8045.049999999999,2681.683333333333,1,4,11.67,35.0,0
C003804,Amanda,Hernandez,Other,Standard,B007645,T000026,2025-08-28,Confirmed,3406.73,Mediterranean,Adventure,2026-01-22,2026-01-30,147.0,3510.45,-103.7199999999998,0.9704539304077825,3,2,1,2,0.333,14.52,3,2,13,1,1,1,1,3,2,2,1,1,97.28,65.0,HIGH,2,MULTIPLE_PAYMENT_FAILURES | PAYMENT_RETRY_STORM,3,8352.77,2784.2566666666667,2,5,35.0,65.0,3
C003804,Amanda,Hernandez,Other,Standard,B005480,T000047,2026-02-01,Cancelled,3558.2,Abu Dhabi,Family,2026-06-16,2026-06-22,135.0,1627.08,1931.12,2.1868623546475896,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,45.73,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,3,8352.77,2784.2566666666667,2,5,35.0,65.0,3
C003804,Amanda,Hernandez,Other,Standard,B006630,T000010,2026-04-19,Confirmed,1387.84,Mediterranean,Family,2026-08-03,2026-08-12,106.0,2824.86,-1437.0200000000002,0.49129514383013667,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,103.92,0.0,LOW,0,NO_ANOMALY,3,8352.77,2784.2566666666667,2,5,35.0,65.0,3
C003805,Stacey,Rios,Saudi Arabia,Standard,B004063,T000025,2026-05-30,Confirmed,3965.39,Abu Dhabi,Adventure,2026-11-10,2026-11-18,164.0,4034.03,-68.64000000000033,0.9829847571783055,2,1,1,1,0.5,14.4,2,1,10,1,1,1,1,2,1,1,1,1,98.92,35.0,MEDIUM,0,NO_ANOMALY,3,7924.17,2641.39,1,4,40.0,45.0,2
C003805,Stacey,Rios,Saudi Arabia,Standard,B002164,T000043,2026-06-08,Cancelled,3255.57,Abu Dhabi,Cruise,2026-11-03,2026-11-12,148.0,1886.27,1369.3000000000002,1.7259300100197745,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,72.17,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,3,7924.17,2641.39,1,4,40.0,45.0,2
C003805,Stacey,Rios,Saudi Arabia,Standard,B001629,T000018,2026-07-20,Pending,703.21,Red Sea,Luxury,2026-11-05,2026-11-13,108.0,3651.61,-2948.4,0.19257532978603958,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,68.75,45.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,3,7924.17,2641.39,1,4,40.0,45.0,2
C003806,Kevin,Perez,Other,Standard,B004314,T000025,2026-09-03,Cancelled,2015.56,Abu Dhabi,Adventure,2026-11-10,2026-11-18,68.0,4034.03,-2018.4700000000003,0.49963931849787924,3,2,1,2,0.333,18.6,2,2,12,1,1,1,1,3,2,2,1,0,69.8,100.0,CRITICAL,3,MULTIPLE_PAYMENT_FAILURES | PAYMENT_RETRY_STORM | PAYMENT_SUCCESS_BOOKING_UNRESOLVED,1,2015.56,2015.56,2,3,100.0,100.0,3
C003807,Kaitlin,Koch,United Arab Emirates,Premium,B006186,T000024,2026-04-14,Confirmed,3779.55,Jeddah,Adventure,2026-06-10,2026-06-14,57.0,4710.36,-930.8099999999995,0.8023909000585944,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,60.58,0.0,LOW,0,NO_ANOMALY,3,11504.44,3834.8133333333335,0,3,15.0,45.0,1
C003807,Kaitlin,Koch,United Arab Emirates,Premium,B007675,T000025,2026-06-26,Pending,4668.66,Abu Dhabi,Adventure,2026-11-10,2026-11-18,137.0,4034.03,634.6299999999997,1.157319107691316,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,59.7,45.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,3,11504.44,3834.8133333333335,0,3,15.0,45.0,1
C003807,Kaitlin,Koch,United Arab Emirates,Premium,B004679,T000028,2026-08-16,Confirmed,3056.23,Dubai,Luxury,2026-08-24,2026-08-28,8.0,2175.27,880.96,1.4049888059873028,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,75.45,0.0,LOW,0,NO_ANOMALY,3,11504.44,3834.8133333333335,0,3,15.0,45.0,1
C003808,Rebecca,Cruz,United Arab Emirates,Standard,B004044,T000045,2025-12-29,Confirmed,3297.18,Mediterranean,Luxury,2026-01-21,2026-01-29,23.0,2789.66,507.52,1.181928980592617,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,54.47,0.0,LOW,0,NO_ANOMALY,2,7862.73,3931.365,2,4,32.5,65.0,2
C003808,Rebecca,Cruz,United Arab Emirates,Standard,B002974,T000036,2026-02-09,Confirmed,4565.55,Abu Dhabi,Adventure,2026-06-24,2026-06-28,135.0,1291.66,3273.8900000000003,3.534637598129539,3,2,1,2,0.333,11.08,3,2,13,1,1,1,1,3,2,2,1,1,65.42,65.0,HIGH,2,MULTIPLE_PAYMENT_FAILURES | PAYMENT_RETRY_STORM,2,7862.73,3931.365,2,4,32.5,65.0,2
C003809,Maurice,Henson,Saudi Arabia,Standard,B002855,T000039,2025-12-02,Confirmed,838.57,Abu Dhabi,Family,2026-02-24,2026-03-02,84.0,1304.7,-466.13,0.6427301295316932,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,49.63,0.0,LOW,0,NO_ANOMALY,2,5441.15,2720.575,0,2,0.0,0.0,0
C003809,Maurice,Henson,Saudi Arabia,Standard,B002670,T000026,2025-12-20,Confirmed,4602.58,Mediterranean,Adventure,2026-01-22,2026-01-30,33.0,3510.45,1092.13,1.311108262473472,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,92.27,0.0,LOW,0,NO_ANOMALY,2,5441.15,2720.575,0,2,0.0,0.0,0
C003810,Robert,Carson,Saudi Arabia,Standard,B005047,T000012,2026-03-05,Confirmed,4981.63,Mediterranean,Adventure,2026-03-29,2026-04-07,24.0,4983.14,-1.5100000000002183,0.9996969782105258,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,90.55,0.0,LOW,0,NO_ANOMALY,2,8388.54,4194.27,0,2,0.0,0.0,0
C003810,Robert,Carson,Saudi Arabia,Standard,B003373,T000034,2026-06-15,Confirmed,3406.91,Jeddah,Family,2026-09-28,2026-10-02,105.0,2517.91,889.0,1.3530706022057977,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,64.67,0.0,LOW,0,NO_ANOMALY,2,8388.54,4194.27,0,2,0.0,0.0,0
C003811,Debbie,Rodriguez,United Kingdom,Premium,B001283,T000005,2026-02-22,Confirmed,4786.71,Dubai,Adventure,2026-03-13,2026-03-17,19.0,2936.52,1850.19,1.6300621143394223,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,55.22,0.0,LOW,0,NO_ANOMALY,2,8891.220000000001,4445.610000000001,0,2,22.5,45.0,1
C003811,Debbie,Rodriguez,United Kingdom,Premium,B005737,T000021,2026-09-08,Pending,4104.51,Jeddah,Business,2026-10-21,2026-10-25,43.0,2320.29,1784.2200000000003,1.768964224299549,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,58.22,45.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,2,8891.220000000001,4445.610000000001,0,2,22.5,45.0,1
C003812,William,Jackson,United Arab Emirates,Standard,B003578,T000030,2026-01-04,Confirmed,1748.24,Red Sea,Cruise,2026-02-18,2026-02-26,45.0,4881.49,-3133.25,0.35813655256899024,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,77.47,0.0,LOW,0,NO_ANOMALY,2,5393.67,2696.835,2,4,32.5,65.0,2
C003812,William,Jackson,United Arab Emirates,Standard,B001662,T000021,2026-05-17,Confirmed,3645.43,Jeddah,Business,2026-10-21,2026-10-25,157.0,2320.29,1325.1399999999999,1.5711096457770364,3,2,1,2,0.333,14.0,2,2,13,1,1,1,1,3,2,2,1,1,51.22,65.0,HIGH,2,MULTIPLE_PAYMENT_FAILURES | PAYMENT_RETRY_STORM,2,5393.67,2696.835,2,4,32.5,65.0,2
C003813,Eugene,Rodriguez,Saudi Arabia,Premium,B000795,T000033,2026-02-15,Confirmed,904.19,Dubai,Cruise,2026-07-07,2026-07-11,142.0,2685.26,-1781.0700000000002,0.33672344577433844,2,1,1,1,0.5,14.5,2,1,10,1,1,1,1,2,1,1,1,1,54.37,35.0,MEDIUM,0,NO_ANOMALY,1,904.19,904.19,1,2,35.0,35.0,0
C003815,Mary,Sosa,Saudi Arabia,Premium,B001702,T000026,2025-10-17,Pending,3792.74,Mediterranean,Adventure,2026-01-22,2026-01-30,97.0,3510.45,282.28999999999996,1.0804141919127177,2,1,1,1,0.5,6.93,2,1,9,1,1,1,1,2,1,1,1,0,34.75,75.0,HIGH,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,3,13097.48,4365.826666666667,1,4,25.0,75.0,1
C003815,Mary,Sosa,Saudi Arabia,Premium,B006499,T000016,2026-04-29,Confirmed,4545.23,Jeddah,Adventure,2026-05-11,2026-05-20,12.0,1349.18,3196.0499999999993,3.3688833217213414,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,80.48,0.0,LOW,0,NO_ANOMALY,3,13097.48,4365.826666666667,1,4,25.0,75.0,1
C003815,Mary,Sosa,Saudi Arabia,Premium,B005087,T000011,2026-09-25,Confirmed,4759.51,Jeddah,Business,2026-11-27,2026-12-03,63.0,1673.73,3085.78,2.8436545918397833,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,83.48,0.0,LOW,0,NO_ANOMALY,3,13097.48,4365.826666666667,1,4,25.0,75.0,1
C003816,James,Howard,Pakistan,Standard,B006441,T000032,2026-02-17,Confirmed,798.71,Red Sea,Cruise,2026-06-19,2026-06-28,122.0,1874.14,-1075.43,0.4261741385382095,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,61.53,0.0,LOW,0,NO_ANOMALY,3,5440.84,1813.6133333333335,1,4,10.0,30.0,0
C003816,James,Howard,Pakistan,Standard,B007987,T000015,2026-03-03,Confirmed,1397.0,Jeddah,Family,2026-06-01,2026-06-11,90.0,4471.86,-3074.8599999999997,0.3123979731029147,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,82.4,0.0,LOW,0,NO_ANOMALY,3,5440.84,1813.6133333333335,1,4,10.0,30.0,0
C003816,James,Howard,Pakistan,Standard,B006919,T000011,2026-08-18,Confirmed,3245.13,Jeddah,Business,2026-11-27,2026-12-03,101.0,1673.73,1571.4,1.9388611066301016,2,1,1,1,0.5,8.62,2,1,10,1,1,1,1,2,1,1,1,1,80.6,30.0,MEDIUM,0,NO_ANOMALY,3,5440.84,1813.6133333333335,1,4,10.0,30.0,0
C003817,Howard,Gilbert,United Arab Emirates,Standard,B004026,T000017,2026-05-18,Pending,991.01,Jeddah,Luxury,2026-05-30,2026-06-04,12.0,1754.92,-763.9100000000001,0.564703804162013,3,2,1,2,0.333,21.08,2,2,12,1,1,1,1,3,2,2,1,0,110.03,100.0,CRITICAL,3,MULTIPLE_PAYMENT_FAILURES | PAYMENT_RETRY_STORM | PAYMENT_SUCCESS_BOOKING_UNRESOLVED,1,991.01,991.01,2,3,100.0,100.0,3
C003819,Melissa,Mclean,United States,Premium,B000706,T000044,2026-02-26,Confirmed,3345.66,Jeddah,Family,2026-05-15,2026-05-25,78.0,2941.43,404.23,1.1374263538482983,2,1,1,1,0.5,6.2,2,1,10,1,1,1,1,2,1,1,1,1,70.0,30.0,MEDIUM,0,NO_ANOMALY,1,3345.66,3345.66,1,2,30.0,30.0,0
C003821,Sarah,Huang,United Arab Emirates,Premium,B005302,T000022,2026-01-30,Pending,3633.96,Abu Dhabi,Adventure,2026-07-11,2026-07-21,162.0,4494.97,-861.0100000000002,0.8084503344849909,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,39.58,45.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,1,3633.96,3633.96,0,1,45.0,45.0,1
C003822,Virginia,Munoz,United Arab Emirates,Premium,B003856,T000009,2026-03-26,Confirmed,3596.78,Red Sea,Business,2026-05-02,2026-05-08,37.0,4919.76,-1322.98,0.7310885083825227,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,74.28,0.0,LOW,0,NO_ANOMALY,1,3596.78,3596.78,0,1,0.0,0.0,0
C003823,Steven,Thompson,United States,Standard,B003057,T000018,2026-09-02,Confirmed,663.98,Red Sea,Luxury,2026-11-05,2026-11-13,64.0,3651.61,-2987.63,0.1818321233647624,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,43.55,0.0,LOW,0,NO_ANOMALY,1,663.98,663.98,0,1,0.0,0.0,0
C003824,Andrea,Moreno,United Arab Emirates,Standard,B000708,T000048,2026-05-06,Cancelled,1123.04,Jeddah,Cruise,2026-10-01,2026-10-04,148.0,3154.42,-2031.38,0.35602107518973375,2,1,1,1,0.5,2.47,2,1,9,1,1,1,1,2,1,1,1,0,82.83,70.0,HIGH,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,4,8666.689999999999,2166.6724999999997,3,7,42.5,70.0,4
C003824,Andrea,Moreno,United Arab Emirates,Standard,B005167,T000036,2026-05-07,Confirmed,1186.98,Abu Dhabi,Adventure,2026-06-24,2026-06-28,48.0,1291.66,-104.68000000000006,0.9189570010683926,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,71.17,0.0,LOW,0,NO_ANOMALY,4,8666.689999999999,2166.6724999999997,3,7,42.5,70.0,4
C003824,Andrea,Moreno,United Arab Emirates,Standard,B006334,T000021,2026-06-03,Cancelled,3947.68,Jeddah,Business,2026-10-21,2026-10-25,140.0,2320.29,1627.3899999999999,1.701373535204651,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,95.42,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,4,8666.689999999999,2166.6724999999997,3,7,42.5,70.0,4
C003824,Andrea,Moreno,United Arab Emirates,Standard,B003390,T000029,2026-09-04,Confirmed,2408.99,Jeddah,Adventure,2026-12-11,2026-12-17,98.0,4730.6,-2321.6100000000006,0.5092356149325666,3,2,1,2,0.333,7.87,2,2,13,1,1,1,1,3,2,2,1,1,88.42,60.0,HIGH,2,MULTIPLE_PAYMENT_FAILURES | PAYMENT_RETRY_STORM,4,8666.689999999999,2166.6724999999997,3,7,42.5,70.0,4
C003825,Kelly,Greene,Saudi Arabia,VIP,B007471,T000032,2025-12-28,Pending,3866.46,Red Sea,Cruise,2026-06-19,2026-06-28,173.0,1874.14,1992.32,2.063058256053443,2,1,1,1,0.5,12.85,1,1,9,1,1,1,1,2,1,1,1,0,75.43,80.0,CRITICAL,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,2,4687.79,2343.895,1,3,40.0,80.0,1
C003825,Kelly,Greene,Saudi Arabia,VIP,B003462,T000027,2026-04-23,Confirmed,821.33,Dubai,Family,2026-09-10,2026-09-18,140.0,3113.09,-2291.76,0.263831113138393,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,95.67,0.0,LOW,0,NO_ANOMALY,2,4687.79,2343.895,1,3,40.0,80.0,1
C003826,Carlos,Shelton,Saudi Arabia,Premium,B004263,T000042,2025-11-28,Confirmed,2079.84,Mediterranean,Business,2026-05-11,2026-05-21,164.0,3744.23,-1664.3899999999999,0.5554786965544318,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,47.9,0.0,LOW,0,NO_ANOMALY,2,3880.13,1940.065,0,2,0.0,0.0,0
C003826,Carlos,Shelton,Saudi Arabia,Premium,B003051,T000014,2026-10-02,Confirmed,1800.29,Jeddah,Family,2026-12-26,2027-01-02,85.0,3012.32,-1212.0300000000002,0.5976423487544483,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,54.78,0.0,LOW,0,NO_ANOMALY,2,3880.13,1940.065,0,2,0.0,0.0,0
C003827,Corey,Hernandez,United Arab Emirates,Standard,B006784,T000026,2025-09-19,Confirmed,1238.05,Mediterranean,Adventure,2026-01-22,2026-01-30,125.0,3510.45,-2272.3999999999996,0.3526755829024769,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,36.88,0.0,LOW,0,NO_ANOMALY,1,1238.05,1238.05,0,1,0.0,0.0,0
C003829,Tony,Turner,United States,Standard,B001812,T000017,2026-02-27,Pending,2363.61,Jeddah,Luxury,2026-05-30,2026-06-04,92.0,1754.92,608.69,1.3468477195541677,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,54.98,45.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,3,6678.99,2226.33,0,3,30.0,45.0,2
C003829,Tony,Turner,United States,Standard,B001757,T000019,2026-05-08,Confirmed,2807.01,Abu Dhabi,Business,2026-09-15,2026-09-18,130.0,4309.98,-1502.9699999999993,0.6512814444614593,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,36.27,0.0,LOW,0,NO_ANOMALY,3,6678.99,2226.33,0,3,30.0,45.0,2
C003829,Tony,Turner,United States,Standard,B002804,T000006,2026-05-14,Pending,1508.37,Jeddah,Business,2026-07-08,2026-07-15,55.0,3631.03,-2122.6600000000003,0.41541105416369456,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,64.78,45.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,3,6678.99,2226.33,0,3,30.0,45.0,2
C003830,Mark,Roth,Saudi Arabia,Standard,B005543,T000022,2026-01-24,Confirmed,3825.56,Abu Dhabi,Adventure,2026-07-11,2026-07-21,168.0,4494.97,-669.4100000000003,0.8510757580139577,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,69.4,0.0,LOW,0,NO_ANOMALY,3,9250.25,3083.4166666666665,0,3,0.0,0.0,0
C003830,Mark,Roth,Saudi Arabia,Standard,B003029,T000040,2026-06-23,Confirmed,4887.96,Jeddah,Family,2026-09-01,2026-09-09,70.0,2149.11,2738.85,2.274411267920209,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,95.5,0.0,LOW,0,NO_ANOMALY,3,9250.25,3083.4166666666665,0,3,0.0,0.0,0
C003830,Mark,Roth,Saudi Arabia,Standard,B005722,T000014,2026-07-11,Confirmed,536.73,Jeddah,Family,2026-12-26,2027-01-02,168.0,3012.32,-2475.59,0.17817828119190524,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,71.58,0.0,LOW,0,NO_ANOMALY,3,9250.25,3083.4166666666665,0,3,0.0,0.0,0
C003831,David,Bailey,United Arab Emirates,Standard,B005894,T000009,2026-03-03,Confirmed,3410.47,Red Sea,Business,2026-05-02,2026-05-08,60.0,4919.76,-1509.2900000000004,0.6932187748995885,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,57.52,0.0,LOW,0,NO_ANOMALY,2,8406.97,4203.485,0,2,0.0,0.0,0
C003831,David,Bailey,United Arab Emirates,Standard,B002651,T000021,2026-08-26,Confirmed,4996.5,Jeddah,Business,2026-10-21,2026-10-25,56.0,2320.29,2676.21,2.1533946187761015,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,53.37,0.0,LOW,0,NO_ANOMALY,2,8406.97,4203.485,0,2,0.0,0.0,0
C003832,Diana,Garcia,United States,Standard,B002623,T000046,2026-08-09,Pending,3791.52,Dubai,Adventure,2026-11-25,2026-12-04,108.0,3363.5,428.02,1.1272543481492492,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,29.95,45.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,1,3791.52,3791.52,0,1,45.0,45.0,1
C003833,Craig,Hendricks,United States,Standard,B006483,T000016,2025-12-15,Cancelled,4463.04,Jeddah,Adventure,2026-05-11,2026-05-20,147.0,1349.18,3113.8599999999997,3.30796483790154,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,60.72,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,3,14126.599999999999,4708.866666666666,0,3,26.67,40.0,2
C003833,Craig,Hendricks,United States,Standard,B006714,T000042,2025-12-30,Confirmed,4698.36,Mediterranean,Business,2026-05-11,2026-05-21,132.0,3744.23,954.1299999999997,1.2548267601082197,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,93.65,0.0,LOW,0,NO_ANOMALY,3,14126.599999999999,4708.866666666666,0,3,26.67,40.0,2
C003833,Craig,Hendricks,United States,Standard,B003548,T000030,2026-01-21,Cancelled,4965.2,Red Sea,Cruise,2026-02-18,2026-02-26,28.0,4881.49,83.71000000000004,1.0171484526240964,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,89.35,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,3,14126.599999999999,4708.866666666666,0,3,26.67,40.0,2
C003836,Louis,Cochran,United Arab Emirates,Premium,B003005,T000008,2025-12-04,Cancelled,4024.77,Red Sea,Business,2026-04-13,2026-04-19,130.0,1287.3,2737.4700000000003,3.126520624563039,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,73.27,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,2,6465.1,3232.55,0,2,20.0,40.0,1
