customer_id,first_name,last_name,country,customer_segment,total_bookings,total_booking_value,total_payment_attempts,total_failed_payments,total_successful_payments,total_retries,average_friction_score,maximum_friction_score,total_anomalies,high_risk_journeys,critical_journeys,problematic_journeys,severity_score,failure_rate_per_booking,retry_rate_per_booking,anomaly_rate_per_booking,frequency_score,problematic_journey_rate,persistence_score,customer_risk_score,customer_risk_level,behavior_profile,research_risk_signals
C004553,Colton,Walter,Saudi Arabia,Standard,3,10260.3,3,0,3,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004555,Amanda,Allen,United Arab Emirates,Premium,1,2805.29,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004556,Jake,Shannon,Pakistan,VIP,5,17289.73,8,3,5,3,34.0,100.0,4,1,1,2,100.0,0.6,0.6,0.8,11.75,0.4,55.0,60.02,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS | CRITICAL_JOURNEY
C004557,Alicia,Lopez,United Kingdom,Standard,1,3496.33,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004558,John,Johnson,United Kingdom,Premium,1,3163.88,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004559,Colleen,Stanley,Other,Standard,2,3816.34,4,2,2,2,32.5,65.0,2,1,0,1,65.0,1.0,1.0,1.0,18.75,0.5,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C004560,Harold,Chavez,Other,Premium,1,4379.06,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004564,Danielle,Reynolds,Saudi Arabia,Standard,3,6373.41,4,1,3,1,23.33,70.0,1,1,0,1,70.0,0.33,0.33,0.33,6.25,0.33,30.0,38.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,HIGH_SEVERITY
C004565,Michael,Hernandez,Saudi Arabia,VIP,1,3485.32,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004566,Stephen,Shaw,Other,Standard,3,6425.65,5,2,3,2,50.0,65.0,4,1,0,3,65.0,0.67,0.67,1.33,14.17,1.0,91.0,57.55,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C004567,Elizabeth,Romero,Saudi Arabia,Standard,3,6986.15,5,2,3,2,50.0,75.0,2,1,0,2,75.0,0.67,0.67,0.67,12.5,0.67,65.67,53.45,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C004568,Nicole,Brown,Saudi Arabia,Standard,3,4060.83,4,1,3,1,10.0,30.0,0,0,0,0,30.0,0.33,0.33,0.0,5.42,0.0,0.0,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004569,Garrett,Nelson,Saudi Arabia,Standard,1,1774.64,2,1,1,1,70.0,70.0,1,1,0,1,70.0,1.0,1.0,1.0,18.75,1.0,30.0,42.62,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C004570,Henry,Davis,Other,Standard,3,8192.57,4,1,3,1,10.0,30.0,0,0,0,0,30.0,0.33,0.33,0.0,5.42,0.0,0.0,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004571,Richard,Wong,Pakistan,Standard,1,2657.59,2,1,1,1,70.0,70.0,1,1,0,1,70.0,1.0,1.0,1.0,18.75,1.0,30.0,42.62,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C004572,Matthew,Dennis,United Kingdom,Standard,3,7830.08,5,2,3,2,36.67,45.0,1,0,0,1,45.0,0.67,0.67,0.33,11.67,0.33,30.0,30.5,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C004573,Eric,Henderson,Saudi Arabia,VIP,2,6161.13,3,1,2,1,17.5,35.0,0,0,0,0,35.0,0.5,0.5,0.0,8.12,0.0,0.0,16.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004574,Yesenia,Carter,United States,Standard,2,5024.83,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004575,Scott,Powell,United States,Standard,1,4733.74,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004576,Michael,Wheeler,United Arab Emirates,Premium,1,4252.96,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004577,Leslie,Moreno,United Arab Emirates,Premium,4,9391.07,4,0,4,0,11.25,45.0,1,0,0,1,45.0,0.0,0.0,0.25,0.62,0.25,28.0,26.59,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004578,Victoria,Snyder,Saudi Arabia,Premium,1,4362.51,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004579,Mark,Hamilton,Other,Standard,2,6687.82,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004580,Nathan,Maldonado,Pakistan,Standard,2,4738.26,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004581,Kathryn,Lucas,Other,VIP,1,2657.35,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004582,Ryan,Haley,United Arab Emirates,Standard,2,6781.63,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004583,Jessica,Robinson,United States,Standard,1,861.16,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004584,Charlene,Brown,United States,Standard,3,9104.55,5,2,3,2,33.33,100.0,3,1,1,1,100.0,0.67,0.67,1.0,13.33,0.33,30.0,53.0,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C004585,Anna,Johnson,United Kingdom,Standard,1,2147.06,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004586,Jason,Adams,Other,Premium,2,6762.29,2,0,2,0,40.0,40.0,2,0,0,2,40.0,0.0,0.0,1.0,2.5,1.0,79.0,40.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C004587,Katie,Jones,United Arab Emirates,Standard,2,1787.44,5,3,2,3,65.0,100.0,3,1,1,1,100.0,1.5,1.5,1.5,28.12,0.5,30.0,57.44,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C004588,Sara,Garcia,Saudi Arabia,Premium,1,3892.32,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004589,Jonathan,Perez,United Kingdom,Standard,1,3673.82,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004590,Suzanne,Oliver,United Kingdom,VIP,3,5745.13,5,2,3,2,20.0,30.0,0,0,0,0,30.0,0.67,0.67,0.0,10.83,0.0,0.0,15.25,LOW,LOYAL_LOW_FRICTION_CUSTOMER,REPEATED_PAYMENT_FAILURES
C004591,Seth,Baldwin,Pakistan,Standard,3,5561.9,3,0,3,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004592,Randy,Myers,Saudi Arabia,Standard,2,4616.42,3,1,2,1,17.5,35.0,0,0,0,0,35.0,0.5,0.5,0.0,8.12,0.0,0.0,16.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004593,Jessica,Garcia,Pakistan,Standard,2,2533.83,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004594,Tonya,Gross,United Arab Emirates,Premium,1,858.82,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004595,Caitlin,Suarez,United Arab Emirates,Premium,1,1666.36,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004596,Zachary,Adams,Pakistan,Standard,1,4919.85,2,1,1,1,70.0,70.0,1,1,0,1,70.0,1.0,1.0,1.0,18.75,1.0,30.0,42.62,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C004597,Victoria,Harris,United Kingdom,Standard,1,1437.54,3,2,1,2,65.0,65.0,2,1,0,1,65.0,2.0,2.0,2.0,37.5,1.0,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C004598,Kevin,Floyd,Saudi Arabia,Premium,1,2395.56,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004599,Kevin,Bailey,United Arab Emirates,Premium,4,9450.3,6,2,4,2,16.25,65.0,2,1,0,1,65.0,0.5,0.5,0.5,9.38,0.25,28.0,37.21,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,REPEATED_PAYMENT_FAILURES
C004600,Jeffrey,Roberts,Saudi Arabia,Standard,1,3593.37,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004601,Melissa,Carlson,Saudi Arabia,Premium,1,1046.5,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004602,Andrew,Gross,United States,Standard,1,1944.89,3,2,1,2,65.0,65.0,2,1,0,1,65.0,2.0,2.0,2.0,37.5,1.0,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C004604,Hannah,Gordon,United Arab Emirates,Standard,3,7578.42,4,1,3,1,11.67,35.0,0,0,0,0,35.0,0.33,0.33,0.0,5.42,0.0,0.0,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004606,Angela,Woods,Other,Standard,1,2527.12,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004608,Sara,Knox,Saudi Arabia,Premium,2,6397.29,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004611,Michael,Jones,United Arab Emirates,Premium,1,4355.42,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004612,Devon,Lopez,Saudi Arabia,VIP,4,5762.92,5,1,4,1,20.0,45.0,1,0,0,1,45.0,0.25,0.25,0.25,4.69,0.25,28.0,27.81,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004613,Michael,Yoder,United Arab Emirates,Standard,2,7937.06,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004614,Brandi,Thomas,Saudi Arabia,Standard,3,10380.01,3,0,3,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004616,Lisa,Wells,United Arab Emirates,Standard,2,2603.8,4,2,2,2,32.5,65.0,2,1,0,1,65.0,1.0,1.0,1.0,18.75,0.5,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C004617,Christopher,Cook,United States,Standard,4,8329.11,4,0,4,0,10.0,40.0,1,0,0,1,40.0,0.0,0.0,0.25,0.62,0.25,28.0,24.59,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004620,Jessica,Jones,Other,Premium,2,6673.63,4,2,2,2,52.5,65.0,3,1,0,2,65.0,1.0,1.0,1.5,20.0,1.0,79.0,55.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C004621,Jennifer,Shelton,Other,Standard,3,8496.2,4,1,3,1,25.0,40.0,1,0,0,1,40.0,0.33,0.33,0.33,6.25,0.33,30.0,26.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004622,Laura,Castaneda,United States,Standard,3,4730.97,3,0,3,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004624,Margaret,Montes,United Kingdom,Standard,1,4487.54,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004625,Hannah,Aguilar,Other,Standard,3,4193.7,3,0,3,0,28.33,45.0,2,0,0,2,45.0,0.0,0.0,0.67,1.67,0.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C004626,Barbara,Freeman,United Kingdom,Premium,1,3688.94,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004627,Rebecca,Wright,United Arab Emirates,Standard,1,807.72,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004628,Caitlin,Rodriguez,Pakistan,Standard,3,8841.84,6,3,3,3,31.67,65.0,2,1,0,1,65.0,1.0,1.0,0.67,17.92,0.33,30.0,40.38,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C004629,Kevin,Fuentes,Pakistan,Premium,2,2584.69,3,1,2,1,62.5,80.0,2,1,1,2,80.0,0.5,0.5,1.0,10.62,1.0,79.0,58.89,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS | CRITICAL_JOURNEY
C004632,Christian,Conley,United Arab Emirates,VIP,2,5403.9,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004633,Brian,Fox,United States,Standard,1,2623.71,3,2,1,2,65.0,65.0,2,1,0,1,65.0,2.0,2.0,2.0,37.5,1.0,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C004634,Kelli,Jackson,Other,Premium,2,7064.56,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004635,Michael,Thomas,Saudi Arabia,Premium,1,4225.28,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004637,Robert,Torres,United Arab Emirates,Premium,3,7630.09,4,1,3,1,11.67,35.0,0,0,0,0,35.0,0.33,0.33,0.0,5.42,0.0,0.0,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004638,Mindy,Fitzgerald,United Kingdom,Standard,3,6450.51,7,4,3,4,55.0,65.0,5,2,0,3,65.0,1.33,1.33,1.67,25.83,1.0,91.0,61.05,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C004643,Alexander,Tucker,Other,Premium,2,5805.56,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004644,Kimberly,Diaz,Saudi Arabia,Standard,1,1738.07,2,1,1,1,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004645,Patrick,Smith,United Kingdom,Premium,1,2244.84,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004646,Kevin,Gomez,United Kingdom,Standard,1,4793.31,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004647,Blake,Mckinney,United Kingdom,Standard,2,7148.41,3,1,2,1,15.0,30.0,0,0,0,0,30.0,0.5,0.5,0.0,8.12,0.0,0.0,14.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004648,Amber,Vance,Saudi Arabia,Standard,4,8796.63,7,3,4,3,23.75,65.0,2,1,0,1,65.0,0.75,0.75,0.5,13.44,0.25,28.0,38.43,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,REPEATED_PAYMENT_FAILURES
C004649,Edward,Hampton,Other,Standard,2,5072.06,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004651,Jeffrey,Barrera,Saudi Arabia,Standard,1,4376.74,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004652,Brent,Larson,United Kingdom,Standard,3,9194.18,4,1,3,1,25.0,75.0,1,1,0,1,75.0,0.33,0.33,0.33,6.25,0.33,30.0,40.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,HIGH_SEVERITY
C004653,Jessica,Rodriguez,United Arab Emirates,Premium,2,4001.2,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004654,Philip,Jennings,United States,Standard,1,4579.95,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004655,Sean,Chandler,United Arab Emirates,Premium,4,11122.62,5,1,4,1,28.75,75.0,2,1,0,2,75.0,0.25,0.25,0.5,5.31,0.5,59.0,49.29,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C004656,Brooke,Smith,Saudi Arabia,Standard,2,6197.6,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004657,William,Irwin,United States,Standard,2,6679.09,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004658,Jeffrey,Chase,Pakistan,Standard,1,863.83,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004659,Keith,Hopkins,Saudi Arabia,Standard,3,6004.7,3,0,3,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004660,Phillip,Thomas,United Kingdom,Standard,2,8215.63,3,1,2,1,15.0,30.0,0,0,0,0,30.0,0.5,0.5,0.0,8.12,0.0,0.0,14.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004661,David,Jimenez,Pakistan,Standard,1,1657.4,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004662,Christopher,Sanchez,Pakistan,Standard,2,5159.89,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004663,Ashley,Figueroa,United Arab Emirates,Standard,3,12127.25,5,2,3,2,21.67,65.0,2,1,0,1,65.0,0.67,0.67,0.67,12.5,0.33,30.0,38.75,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,REPEATED_PAYMENT_FAILURES
C004664,Brandon,Mcpherson,United States,Standard,1,4871.5,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004665,Raymond,Howard,United States,VIP,2,7251.7,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004666,Christopher,Garner,United Kingdom,Standard,2,4232.72,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004667,Warren,Lee,Saudi Arabia,Premium,1,813.89,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004669,David,Fowler,United Kingdom,Standard,1,1068.39,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004670,Dennis,Sheppard,United Kingdom,Standard,4,9353.14,4,0,4,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004671,Anita,Wiley,United Arab Emirates,Standard,3,9133.18,5,2,3,2,35.0,65.0,3,1,0,2,65.0,0.67,0.67,1.0,13.33,0.67,65.67,49.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C004674,James,Cole,Saudi Arabia,Standard,2,5557.36,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004675,Christina,Mullen,United Arab Emirates,Standard,2,5177.49,2,0,2,0,22.5,45.0,1,0,0,1,45.0,0.0,0.0,0.5,1.25,0.5,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004676,Jill,Rose,Other,Standard,5,8996.53,8,3,5,3,36.0,75.0,4,2,0,3,75.0,0.6,0.6,0.8,11.75,0.6,75.0,56.02,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C004677,John,Baker,Saudi Arabia,Premium,2,2004.55,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C004678,Charles,Shelton,Other,Standard,3,9511.99,7,4,3,4,43.33,65.0,4,2,0,2,65.0,1.33,1.33,1.33,25.0,0.67,65.67,53.2,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C004679,Kimberly,Barron,United Kingdom,Standard,1,2543.57,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
